,Import_0,Import_1,Import_2
0,124514658.628,0.0,0.0
1,124514658.628,0.0,0.0
2,25963704.115386173,0.0,0.0
3,0.0,0.0,0.0
4,4237214.360611819,0.0,0.0
5,0.0,0.0,124514658.628
6,0.0,0.0,124514658.628
7,0.0,0.0,32056410.838001914
