,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1949928115.076027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,298550043.15305626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1390345177.3652816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4204937914.1268907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14776745005.928766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,685502442.9517496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
