,ToRiver_0,ToRiver_1,ToRiver_2,ToRiver_3,ToRiver_4,ToRiver_5,ToRiver_6,ToRiver_7,ToRiver_8,ToRiver_9,ToRail_0,ToRail_1,ToRail_2,ToRail_3,ToRail_4,ToRail_5,X_Facility
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280772963.3539165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226490347.04391652,0.0,128085929.48310708
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238553150.67391652,0.0,128085929.48310708
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238553150.67391652,0.0,128085929.48310708
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262678757.92391652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226490347.04391652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232521748.85391653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868228669.9665145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518599636.03993475
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202364739.79391652,0.0,128085929.48310708
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238553150.67391652,0.0,128085929.48310708
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286804365.1739165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208396141.60391653,0.0,128085929.48310708
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190301936.17391652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238553150.67391652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286804365.1739165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085929.48310708
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268710159.7339165,0.0,128085929.48310708
