,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2065665429.7246342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,348980110.8612177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1370689835.8460882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5038636800.538524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16279706863.218683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,772767391.7906866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
