,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2008635361.8431911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,227120932.75629035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1396475907.8414516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4398923159.860267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14263549058.795107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,747781198.1211382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
