Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2040,1_1_1_10,121950616,234145183,12848532112766,13025806114648,177274001881,144131530,10712425813,608068016,580762888,4830664958,2306784356,7763792825,150327371491,594038448,214248516,23694132,72631927,283463872,72631927,283463872,356095799,2454,1526,12330753839136,299367956472,357479425548,38204893490,1,18.710174560546875
SSP2,2040,1_1_1_10,243901232,195120986,13042921191340,13252673359249,209752167908,144131530,6566104855,608068016,1360919048,6149311366,3393539687,10938689651,180591403750,594038448,131322097,23694132,119368279,319653939,119368279,319653939,439022219,2431,1538,12330753839136,593084570862,300107708848,28727240400,0,19.287551879882812
