Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2095,1_1_1_10,1784824212,3426862487,2334400865261380,2336919724039253,2518858777865,3178425924,56577434772,8344385400,13868477145,83220526013,42934376250,108467285873,2202267866485,6668727839,1131548695,325492445,1242712858,3968973841,1242712858,3968973841,5211686699,2138,600,2330518316616235,3817530878600,2059046016056,524830528341,1,37.219940185546875
SSP2,2095,1_1_1_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
