,ToRiver_0,ToRiver_1,ToRiver_2,ToRiver_3,ToRiver_4,ToRiver_5,ToRiver_6,ToRiver_7,ToRiver_8,ToRiver_9,ToRail_0,ToRail_1,ToRail_2,ToRail_3,ToRail_4,ToRail_5,X_Facility
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168812800.67874074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.78946029
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189628708.8587407,0.0,114723584.7894603
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174016777.7287407,0.0,114723584.7894603
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200036662.93874073,0.0,114723584.7894603
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241668479.28874075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.78946027
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252076433.37874073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.7894603
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231260525.2087407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.7894603
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923654959.1027722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429168728.0969023
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241668479.28874075,0.0,114723584.78946027
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210444617.0287407,0.0,114723584.7894603
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200036662.93874073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.7894603
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200036662.93874073,0.0,114723584.7894603
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168812800.67874074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.78946029
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257280410.41874075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.78946027
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257280410.41874075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114723584.78946027
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168812800.67874074,0.0,114723584.78946029
