,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2159109499.6451735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,294190004.67103004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1557644383.4651499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4787466272.185386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16801415188.430172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,940969743.4359632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
