,Import_0,Import_1,Import_2
0,76441199.192,0.0,0.0
1,76441199.192,0.0,0.0
2,26082904.46827758,0.0,0.0
3,0.0,0.0,0.0
4,1510329.8353883214,0.0,0.0
5,0.0,0.0,76441199.192
6,0.0,0.0,76441199.192
7,0.0,0.0,10627365.292334054
