Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2030,1_1_1_10,74867099,143744831,5691987768229,5803125846839,111138078609,82185274,9461954657,401831952,293595816,2414208265,1443239442,4725649261,92315413939,423517242,189239093,15666217,45163242,173448688,45163242,173448688,218611931,2463,1552,5386040622426,184455707371,223229786394,9399730647,1,17.63210105895996
SSP2,2030,1_1_1_10,149734199,119787359,5818187065333,5949078901083,130891835750,82185274,6916473268,401831952,480554543,3700426226,1712875486,6943466455,110654022544,423517242,138329465,15666217,55608736,213912822,55608736,213912822,269521558,2449,1559,5386040622426,366781483348,186857064662,9399730647,0,17.739112854003906
