Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2025,1_1_1_10,58660331,112627836,3763447682762,3852066913749,88619230987,60282761,9085638650,325324518,198464194,1773332786,1115703182,3710986877,72349498015,365676430,181712773,12675489,35055849,136232319,35055849,136232319,171288168,2466,1561,3523832390574,144706505210,175922724312,7605293651,1,20.17610740661621
SSP2,2025,1_1_1_10,117320663,93856530,3862662919928,3966656296599,103993376671,60282761,7091187375,325324518,314000451,2755318523,1318473323,5375524386,86753265331,365676430,141823747,12675489,41822314,169354879,41822314,169354879,211177193,2455,1567,3523832390574,288105417308,147113195064,7605293651,0,20.27747344970703
