Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2045,1_1_1_10,155643323,298835180,19390870551855,19615368197088,224497645232,189363950,11537319590,749830177,779334431,6525451275,2911228393,9900896744,191904220669,714450633,230746391,29225738,91989074,362489429,91989074,362489429,454478503,2448,1507,18766113097356,381081434724,450638222172,17535442833,1,18.148527145385742
SSP2,2045,1_1_1_10,311286646,249029317,19649630355463,19915734725549,266104370084,189363950,6245446598,749830177,1855826746,8271486604,4305285437,14043974148,230443156420,714450633,124908931,29225738,152675136,407640826,152675136,407640826,560315963,2418,1522,18766113097356,752957428697,379128756659,17535442833,0,17.758169174194336
