Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2035,1_1_1_10,95551498,183458878,8532504344473,8672513452928,140009108454,109249390,9893898471,494141002,440455596,3372661581,1902805369,6026592988,117769304054,496146912,197877969,19258565,58930695,220079681,58930695,220079681,279010377,2459,1541,8143125264550,235041897594,282791151185,11555139597,1,17.20743751525879
SSP2,2035,1_1_1_10,191102997,152882398,8692938383165,8858309693797,165371310631,109249390,6645147505,494141002,759723366,4892343074,2390813865,8716515678,141363376747,496146912,132902950,19258565,80427641,263557755,80427641,263557755,343985396,2441,1550,8143125264550,466614361385,237014928262,11555139597,0,17.4942626953125
