,Import_0,Import_1
0,17562718.717168845,0.0
1,1019195.1955072546,0.0
2,1563269.325530697,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
