,Import_0,Import_1
0,3037215.8700000015,0.0
1,0.0,0.0
2,276786.0875110432,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,131785.299
6,0.0,0.0
7,0.0,0.0
