Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP3,2075,0.5_0.5_0.5_0.5,4528040061438,2159551848126,370579720979,315073114431,1549967064699,128856691866,38657007559,29886864229,40721487308,29886864229,40721487308,70608351537,1345362948
SSP3,2075,0.5_0.5_0.5_1,6058819293602,2165985285343,355068285630,388748393745,3016149015680,128856691866,38657007559,28592589081,42015762456,28592589081,42015762456,70608351537,1345362948
SSP3,2075,0.5_0.5_0.5_5,17788134482742,2401814981731,110679776491,770813187327,14371958223991,128856691866,38657007559,8219876115,62388475422,8219876115,62388475422,70608351537,1345362948
SSP3,2075,0.5_0.5_0.5_10,32037110548682,2548506945440,28127930141,871859882408,28455747477490,128856691866,38657007559,1331744827,69276606709,1331744827,69276606709,70608351537,1345362948
SSP3,2075,0.5_0.5_1_0.5,4808024419048,2144823242106,531676112656,441262338251,1557394412833,128856691866,38657007559,41754674043,28853677494,41754674043,28853677494,70608351537,1345362948
SSP3,2075,0.5_0.5_1_1,6363960989720,2142775064447,527307921836,453835659233,3107174031001,128856691866,38657007559,41390191925,29218159612,41390191925,29218159612,70608351537,1345362948
SSP3,2075,0.5_0.5_1_5,18434016640938,2215526093943,338317789503,1050698715723,14696605728567,128856691866,38657007559,26057718641,44550632896,26057718641,44550632896,70608351537,1345362948
SSP3,2075,0.5_0.5_1_10,32865868230414,2456668646153,324336266430,1481444660465,28470550344163,128856691866,38657007559,8578939746,62029411791,8578939746,62029411791,70608351537,1345362948
SSP3,2075,0.5_0.5_5_0.5,4955017866070,2346319837490,902772454854,2974425348,1570082835175,128856691866,38657007559,70323685796,284665741,70323685796,284665741,70608351537,1345362948
SSP3,2075,0.5_0.5_5_1,6519300227892,2346106953062,912668124450,0,3127656837178,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_0.5_5_5,18868019515696,2386605428120,1266913413962,0,15081632360412,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_0.5_5_10,33621064392187,2524213176729,2198683351455,0,28765299550801,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_0.5_10_0.5,4955471809303,2346106953062,912668124450,0,1563828418589,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_0.5_10_1,6519300227892,2346106953062,912668124450,0,3127656837178,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_0.5_10_5,18868019515696,2386605428120,1266913413962,0,15081632360412,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_0.5_10_10,33621064392187,2524213176729,2198683351455,0,28765299550801,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_1_0.5_0.5,4741529191057,2427487302809,147628872129,489126252633,1544418450283,128856691866,38657007559,6159081220,64449270317,6159081220,64449270317,70608351537,1345362948
SSP3,2075,0.5_1_0.5_1,6264329436418,2432452373321,140258415489,583843397354,2974906937051,128856691866,38657007559,5851585535,64756766002,5851585535,64756766002,70608351537,1345362948
SSP3,2075,0.5_1_0.5_5,17810541274141,2569158139829,0,872934801964,14235580019147,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_1_0.5_10,32040045365649,2566426116815,0,885003458141,28455747477490,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_1_1_0.5,5177596049860,2237723625395,512219815261,739572006757,1555212289244,128856691866,38657007559,21369826912,49238524625,21369826912,49238524625,70608351537,1345362948
SSP3,2075,0.5_1_1_1,6730860993434,2240410573248,502075648002,758752990587,3096753468395,128856691866,38657007559,20946611933,49661739604,20946611933,49661739604,70608351537,1345362948
SSP3,2075,0.5_1_1_5,18644743142340,2452484486873,168782781922,1515711967415,14374895592928,128856691866,38657007559,7041623006,63566728531,7041623006,63566728531,70608351537,1345362948
SSP3,2075,0.5_1_1_10,32906163274498,2607987366228,0,1694757250905,28470550344163,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_1_5_0.5,5814000890326,2321449005924,1652835324680,46094819324,1660753427196,128856691866,38657007559,66196872221,4411479316,66196872221,4411479316,70608351537,1345362948
SSP3,2075,0.5_1_5_1,7403499242820,2384398691816,1758575400623,0,3127656837178,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_1_5_5,19903362715237,2384409175266,1867483134947,0,15518602091823,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_1_5_10,35176860772094,2463156225226,2507975205538,0,30072861028129,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_1_10_0.5,5838661979871,2378009819029,1751752161768,5948850697,1570082835175,128856691866,38657007559,70323685796,284665741,70323685796,284665741,70608351537,1345362948
SSP3,2075,0.5_1_10_1,7403499242820,2384398691816,1758575400623,0,3127656837178,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_1_10_5,19903362715237,2384409175266,1867483134947,0,15518602091823,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_1_10_10,35176860772094,2463156225226,2507975205538,0,30072861028129,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,0.5_5_0.5_0.5,4771463474967,2561970844364,0,532205867118,1544418450283,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_0.5_1,6293480609403,2561706158654,0,635229006920,2963677130626,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_0.5_5,17810541274141,2569158139829,0,872934801964,14235580019147,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_0.5_10,32040045365649,2566426116815,0,885003458141,28455747477490,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_1_0.5,5298123207966,2563504036105,0,1050547223483,1551203635176,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_1_1,6847826980332,2563250619427,0,1062871147136,3088836900567,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_1_5,18670756078128,2601818862018,0,1700590499450,14235478403458,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_1_10,32906163274498,2607987366228,0,1694757250905,28470550344163,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_5_0.5,7473207391834,3089705344331,0,1312428543841,2938205190460,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_5_1,10173325839065,2639235997476,0,2730305011272,4670916517115,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_5_5,23435358033429,2582166162213,0,5261007801771,15459315756242,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_5_10,38608393189535,2687317559340,0,6210067137202,29578140179791,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_10_0.5,8440280098696,3660374718446,0,1531866209986,3115170857062,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_10_1,11526656935438,3363899166887,0,2007965922972,6021923532377,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_5_10_5,26714504269171,2359318886149,7675183244484,908849639443,15638284185892,128856691866,38657007559,64041777601,6566573936,64041777601,6566573936,70608351537,1345362948
SSP3,2075,0.5_5_10_10,42352788455063,2359318886149,7675183244484,908849639443,31276568371785,128856691866,38657007559,64041777601,6566573936,64041777601,6566573936,70608351537,1345362948
SSP3,2075,0.5_10_0.5_0.5,4771463474967,2561970844364,0,532205867118,1544418450283,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_0.5_1,6293480609403,2561706158654,0,635229006920,2963677130626,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_0.5_5,17810541274141,2569158139829,0,872934801964,14235580019147,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_0.5_10,32040045365649,2566426116815,0,885003458141,28455747477490,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_1_0.5,5298123207966,2563504036105,0,1050547223483,1551203635176,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_1_1,6847826980332,2563250619427,0,1062871147136,3088836900567,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_1_5,18670756078128,2601818862018,0,1700590499450,14235478403458,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_1_10,32906163274498,2607987366228,0,1694757250905,28470550344163,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_5_0.5,7473207391834,3089705344331,0,1312428543841,2938205190460,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_5_1,10173325839065,2639235997476,0,2730305011272,4670916517115,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_5_5,23435358033429,2582166162213,0,5261007801771,15459315756242,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_5_10,38608393189535,2687317559340,0,6210067137202,29578140179791,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_10_0.5,8440280098696,3660374718446,0,1531866209986,3115170857062,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_10_1,11526656935438,3363899166887,0,2007965922972,6021923532377,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_10_5,28539228290816,2836044263652,0,9931369981289,15638945732673,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,0.5_10_10_10,44112209583475,2679315453775,0,10276032901242,31023992915255,128856691866,38657007559,0,70608351537,0,70608351537,70608351537,1345362948
SSP3,2075,1_0.5_0.5_0.5,5683476969704,3225565473348,472746952525,291073542739,1561222687889,128856691866,38143850475,33837198159,37284310462,33837198159,37284310462,71121508622,1345362948
SSP3,2075,1_0.5_0.5_1,7217265763434,3248071826055,461848211312,345872163570,3028605249294,128856691866,38657007559,33232433400,37375918137,33232433400,37375918137,70608351537,1345362948
SSP3,2075,1_0.5_0.5_5,19102844122068,3396304576916,346721119178,562002661698,14664947451073,128856691866,38657007559,24445829017,46162522520,24445829017,46162522520,70608351537,1345362948
SSP3,2075,1_0.5_0.5_10,33521084544096,3725741393089,463106893912,741493811699,28457874132194,128856691866,38657007559,12020979655,58587371882,12020979655,58587371882,70608351537,1345362948
SSP3,2075,1_0.5_1_0.5,5924483074225,3142445103238,674001809519,411325413227,1563842435038,128856691866,38321688580,44707625469,26236045048,44707625469,26236045048,70943670517,1345362948
SSP3,2075,1_0.5_1_1,7479597381457,3153183895441,668656121196,422356743974,3102532307643,128856691866,38657007559,44261580897,26346770640,44261580897,26346770640,70608351537,1345362948
SSP3,2075,1_0.5_1_5,19596068344341,3223794585281,544542685371,815579695639,14879283064847,128856691866,38657007559,35691557550,34916793987,35691557550,34916793987,70608351537,1345362948
SSP3,2075,1_0.5_1_10,34153324658072,3405781149136,1049162154625,1082640795543,28482872245566,128856691866,38657007559,26310787092,44297564445,26310787092,44297564445,70608351537,1345362948
SSP3,2075,1_0.5_5_0.5,6226843933491,3424472337810,999545234800,31811654834,1638146392844,128856691866,38321688580,67899153598,3044516919,67899153598,3044516919,70943670517,1345362948
SSP3,2075,1_0.5_5_1,7801271379968,3452179666561,1088566563027,0,3127656837178,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,1_0.5_5_5,20180177450419,3491905972560,1390827707054,0,15164575457603,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,1_0.5_5_10,35030916873588,3640832963654,2239582501149,0,29017633095584,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,1_0.5_10_0.5,6237059386688,3440350791728,1092585243818,0,1571255037940,128856691866,38321688580,70943670517,0,70943670517,0,70943670517,1345362948
SSP3,2075,1_0.5_10_1,7801271379968,3452179666561,1088566563027,0,3127656837178,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
SSP3,2075,1_0.5_10_5,20180177450419,3491905972560,1390827707054,0,15164575457603,128856691866,38657007559,70608351537,0,70608351537,0,70608351537,1345362948
