,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1744128809.3778677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,207390965.83693364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1302029004.454668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4499544650.417217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,15252394998.021938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,759412773.244557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
