,Import_0,Import_1,Import_2
0,124514658.628,0.0,0.0
1,124514658.628,0.0,0.0
2,38624899.0132059,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,124514658.628
6,0.0,0.0,124514658.628
7,0.0,0.0,23632430.30079401
