Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP5,2060,0.5_0.5_0.5_0.5,4357440759094,2037304162763,361334428495,312815639875,1530544355438,124886588782,37465976634,29303895478,40439242669,29303895478,40439242669,69743138148,647142581
SSP5,2060,0.5_0.5_0.5_1,5869118592809,2043360125946,346577606828,383534952235,2980203735277,124886588782,37465976634,28072585344,41670552804,28072585344,41670552804,69743138148,647142581
SSP5,2060,0.5_0.5_0.5_5,17450784998295,2282466566205,99028325916,775621138253,14178226795399,124886588782,37465976634,7244311618,62498826529,7244311618,62498826529,69743138148,647142581
SSP5,2060,0.5_0.5_0.5_10,31522122517887,2407565466043,28221206508,864017827442,28106875845371,124886588782,37465976634,1336161090,68406977057,1336161090,68406977057,69743138148,647142581
SSP5,2060,0.5_0.5_1_0.5,4635031692784,2023584918957,520341906337,437014496809,1538648198158,124886588782,37465976634,41006554922,28736583225,41006554922,28736583225,69743138148,647142581
SSP5,2060,0.5_0.5_1_1,6172192837698,2021373662447,515554717766,450475441716,3069346843247,124886588782,37465976634,40607111604,29136026543,40607111604,29136026543,69743138148,647142581
SSP5,2060,0.5_0.5_1_5,18095242657268,2089033219212,328991090454,1051848084727,14509928090352,124886588782,37465976634,25358004195,44385133952,25358004195,44385133952,69743138148,647142581
SSP5,2060,0.5_0.5_1_10,32347358820109,2323900890025,302864134881,1483070613518,28122081009162,124886588782,37465976634,8074368999,61668769148,8074368999,61668769148,69743138148,647142581
SSP5,2060,0.5_0.5_5_0.5,4784884979001,2221822537128,894944511995,2581602845,1550094154509,124886588782,37465976634,69496067268,247070879,69496067268,247070879,69743138148,647142581
SSP5,2060,0.5_0.5_5_1,6329944709458,2221637767641,903533293288,0,3089331476006,124886588782,37465976634,69743138148,0,69743138148,0,69743138148,647142581
SSP5,2060,0.5_0.5_5_5,18529272196421,2261035086914,1253289376273,0,14899505560711,124886588782,37465976634,69743138148,0,69743138148,0,69743138148,647142581
SSP5,2060,0.5_0.5_5_10,33111442746393,2384402821926,2156547059325,0,28455050692620,124886588782,37465976634,69743138148,0,69743138148,0,69743138148,647142581
