Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP5,2030,0.5_0.5_0.5_0.5,3125276101328,1531919865462,244398416730,222288553696,1061579370562,89758330634,26927499190,19663346473,28729380109,19663346473,28729380109,48392726583,149734199
SSP5,2030,0.5_0.5_0.5_1,4174102088221,1536236232044,233782230420,271394725290,2067599005589,89758330634,26927499190,18777531215,29615195367,18777531215,29615195367,48392726583,149734199
SSP5,2030,0.5_0.5_0.5_5,12205960830627,1693710569329,70624363397,536649143917,9839886859106,89758330634,26927499190,5163879208,43228847374,5163879208,43228847374,48392726583,149734199
SSP5,2030,0.5_0.5_0.5_10,21970209716265,1783500823209,20197837794,599074430489,19502346729895,89758330634,26927499190,956286718,47436439864,956286718,47436439864,48392726583,149734199
SSP5,2030,0.5_0.5_1_0.5,3322779548903,1519763899493,359706336508,311399851664,1066819566361,89758330634,26927499190,28029012602,20363713980,28029012602,20363713980,48392726583,149734199
SSP5,2030,0.5_0.5_1_1,4388644987399,1518547496863,357186112831,318999850185,2128821632642,89758330634,26927499190,27818724979,20574001603,27818724979,20574001603,48392726583,149734199
SSP5,2030,0.5_0.5_1_5,12659707278836,1569805783482,220824771159,749284799509,10054702029808,89758330634,26927499190,16951205288,31441521295,16951205288,31441521295,48392726583,149734199
SSP5,2030,0.5_0.5_1_10,22542227412444,1727281767180,203235970816,1033721095095,19512898684475,89758330634,26927499190,5462695166,42930031416,5462695166,42930031416,48392726583,149734199
SSP5,2030,0.5_0.5_5_0.5,3431196024753,1663578437044,625397604355,1718372489,1075411715988,89758330634,26927499190,48228270689,164455893,48228270689,164455893,48392726583,149734199
SSP5,2030,0.5_0.5_5_1,4503256715699,1663455450349,631114488930,0,2143596881543,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
SSP5,2030,0.5_0.5_5_5,12964903852603,1690289411611,872758241991,0,10336766304124,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
SSP5,2030,0.5_0.5_5_10,23086726120298,1779828668859,1478751627787,0,19763055928775,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
SSP5,2030,0.5_0.5_10_0.5,3431458274927,1663455450349,631114488930,0,1071798440771,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
SSP5,2030,0.5_0.5_10_1,4503256715699,1663455450349,631114488930,0,2143596881543,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
SSP5,2030,0.5_0.5_10_5,12964903852603,1690289411611,872758241991,0,10336766304124,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
SSP5,2030,0.5_0.5_10_10,23086726120298,1779828668859,1478751627787,0,19763055928775,89758330634,26927499190,48392726583,0,48392726583,0,48392726583,149734199
