Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP5,2045,0.5_0.5_0.5_0.5,3922843021268,1813436333844,327540495800,289563144034,1400125721238,112983325744,33894997723,26330168978,37471155320,26330168978,37471155320,63801324299,311286646
SSP5,2045,0.5_0.5_0.5_1,5305360183141,1819547256144,312689366719,356096556776,2724849677149,112983325744,33894997723,25090989827,38710334471,25090989827,38710334471,63801324299,311286646
SSP5,2045,0.5_0.5_0.5_5,15896018384051,2025880006558,96141832526,698451044622,12983368173992,112983325744,33894997723,7176340053,56624984245,7176340053,56624984245,63801324299,311286646
SSP5,2045,0.5_0.5_0.5_10,28769704270633,2153151400713,23431565638,788402625571,25712541352358,112983325744,33894997723,1109390779,62691933519,1109390779,62691933519,63801324299,311286646
SSP5,2045,0.5_0.5_1_0.5,4178562359939,1797333564144,482195081521,399503709065,1407352678857,112983325744,33894997723,37607474887,26193849411,37607474887,26193849411,63801324299,311286646
SSP5,2045,0.5_0.5_1_1,5584501731332,1795325712577,477904673196,411737782443,2807356236762,112983325744,33894997723,37249482945,26551841354,37249482945,26551841354,63801324299,311286646
SSP5,2045,0.5_0.5_1_5,16488365034061,1865158629278,293810743123,975678244191,13261540091117,112983325744,33894997723,22581861696,41219462603,22581861696,41219462603,63801324299,311286646
SSP5,2045,0.5_0.5_1_10,29519952433201,2073251769900,280873081248,1347557089428,25726093166273,112983325744,33894997723,7463632624,56337691674,7463632624,56337691674,63801324299,311286646
SSP5,2045,0.5_0.5_5_0.5,4313577360180,1977140690441,821079271154,3259443638,1419920628596,112983325744,33894997723,63489381039,311943259,63489381039,311943259,63801324299,311286646
SSP5,2045,0.5_0.5_5_1,5727141696804,1976907406793,831923173262,0,2826133790397,112983325744,33894997723,63801324299,0,63801324299,0,63801324299,311286646
SSP5,2045,0.5_0.5_5_5,16884767244638,2014729189860,1150184596039,0,13627676132387,112983325744,33894997723,63801324299,0,63801324299,0,63801324299,311286646
SSP5,2045,0.5_0.5_5_10,30220409072068,2137547799941,1958951614676,0,26031732331099,112983325744,33894997723,63801324299,0,63801324299,0,63801324299,311286646
SSP5,2045,0.5_0.5_10_0.5,4314074801605,1976907406793,831923173262,0,1413066895198,112983325744,33894997723,63801324299,0,63801324299,0,63801324299,311286646
