Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP5,2100,0.5_0.5_0.5_0.5,4814144521845,2216196387348,409015541339,334941653372,1681015049580,136697311478,41009193443,32950034833,43576979467,32950034833,43576979467,76527014300,4555876468
SSP5,2100,0.5_0.5_0.5_1,6474450890630,2223753664853,390720820914,413858220408,3273142294248,136697311478,41009193443,31423522202,45103492098,31423522202,45103492098,76527014300,4555876468
SSP5,2100,0.5_0.5_0.5_5,19191539096501,2487526751646,115089984965,845771326636,15570175143048,136697311478,41009193443,8527968855,67999045444,8527968855,67999045444,76527014300,4555876468
SSP5,2100,0.5_0.5_0.5_10,34633877520116,2639293218790,29787353316,950679576202,30841141481603,136697311478,41009193443,1410311868,75116702432,1410311868,75116702432,76527014300,4555876468
SSP5,2100,0.5_0.5_1_0.5,5111673726879,2196057429287,581768933404,472739279042,1688132194939,136697311478,41009193443,45451478171,31075536128,45451478171,31075536128,76527014300,4555876468
SSP5,2100,0.5_0.5_1_1,6798431537798,2194406597979,578402355825,483365467625,3369281226162,136697311478,41009193443,45170570725,31356443575,45170570725,31356443575,76527014300,4555876468
SSP5,2100,0.5_0.5_1_5,19895145601187,2279886648184,364756875195,1148689273023,15928836914579,136697311478,41009193443,28150824728,48376189571,28150824728,48376189571,76527014300,4555876468
SSP5,2100,0.5_0.5_1_10,35540086287679,2537020686039,353265176277,1618817366201,30858007168957,136697311478,41009193443,9292157900,67234856400,9292157900,67234856400,76527014300,4555876468
SSP5,2100,0.5_0.5_5_0.5,5273917149719,2409486310184,986173850212,3341116584,1701939982533,136697311478,41009193443,76207254576,319759724,76207254576,319759724,76527014300,4555876468
SSP5,2100,0.5_0.5_5_1,6969341568590,2409247181072,997289471526,0,3389829025786,136697311478,41009193443,76527014300,0,76527014300,0,76527014300,4555876468
