Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP5,2065,0.5_0.5_0.5_0.5,4428875772298,2078148214188,367051052975,314924299677,1546668677796,126763911517,38029173455,29695598551,40766448931,29695598551,40766448931,70462047482,825936144
SSP5,2065,0.5_0.5_0.5_1,5957197014888,2084487818304,351558087631,386788641371,3012278939920,126763911517,38029173455,28402864542,42059182940,28402864542,42059182940,70462047482,825936144
SSP5,2065,0.5_0.5_0.5_5,17660833021399,2322981054972,103290109835,781022875570,14331455453360,126763911517,38029173455,7628561794,62833485688,7628561794,62833485688,70462047482,825936144
SSP5,2065,0.5_0.5_0.5_10,31877049994609,2455942514676,27427539918,875262886959,28396333525394,126763911517,38029173455,1298584156,69163463326,1298584156,69163463326,70462047482,825936144
SSP5,2065,0.5_0.5_1_0.5,4706980060975,2058647067250,535553600215,436395028107,1554300837741,126763911517,38029173455,41857503574,28604543908,41857503574,28604543908,70462047482,825936144
SSP5,2065,0.5_0.5_1_1,6259778606770,2056892921362,532022613868,447578010181,3101201533697,126763911517,38029173455,41562877850,28899169632,41562877850,28899169632,70462047482,825936144
SSP5,2065,0.5_0.5_1_5,18312079285193,2131789379021,336546672421,1060748322069,14660911384020,126763911517,38029173455,25837956252,44624091230,25837956252,44624091230,70462047482,825936144
SSP5,2065,0.5_0.5_1_10,32710820944195,2374930532630,299519843554,1502518638628,28411768401720,126763911517,38029173455,8087082451,62374965031,8087082451,62374965031,70462047482,825936144
SSP5,2065,0.5_0.5_5_0.5,4861684635540,2261793079946,908166472956,2917902749,1566723652227,126763911517,38029173455,70182791205,279256276,70182791205,279256276,70462047482,825936144
SSP5,2065,0.5_0.5_5_1,6422718040018,2261584240932,917874096493,0,3121176174931,126763911517,38029173455,70462047482,0,70462047482,0,70462047482,825936144
SSP5,2065,0.5_0.5_5_5,18748063531090,2301218810026,1265508246901,0,15059252946501,126763911517,38029173455,70462047482,0,70462047482,0,70462047482,825936144
SSP5,2065,0.5_0.5_5_10,33486538567811,2430113878958,2172969882105,0,28761371279086,126763911517,38029173455,70462047482,0,70462047482,0,70462047482,825936144
SSP5,2065,0.5_0.5_10_0.5,4862129952552,2261584240932,917874096493,0,1560588087465,126763911517,38029173455,70462047482,0,70462047482,0,70462047482,825936144
SSP5,2065,0.5_0.5_10_1,6422718040018,2261584240932,917874096493,0,3121176174931,126763911517,38029173455,70462047482,0,70462047482,0,70462047482,825936144
SSP5,2065,0.5_0.5_10_5,18748063531090,2301218810026,1265508246901,0,15059252946501,126763911517,38029173455,70462047482,0,70462047482,0,70462047482,825936144
