Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP5,2055,0.5_0.5_0.5_0.5,4287394194023,1999792527538,359016679684,307909666992,1511956457123,123027200991,36908160297,29013192716,39864586866,29013192716,39864586866,68877779583,507053145
SSP5,2055,0.5_0.5_0.5_1,5780876008325,2005556559898,344811003111,376796384921,2944993197709,123027200991,36908160297,27827870163,41049909419,27827870163,41049909419,68877779583,507053145
SSP5,2055,0.5_0.5_0.5_5,17223684684062,2235652012484,104158406697,762049125320,14013106276875,123027200991,36908160297,7690726995,61187052587,7690726995,61187052587,68877779583,507053145
SSP5,2055,0.5_0.5_0.5_10,31121711091429,2371465621211,27712504865,855834071278,27757980031390,123027200991,36908160297,1312076105,67565703477,1312076105,67565703477,68877779583,507053145
SSP5,2055,0.5_0.5_1_0.5,4560445338836,1983248657899,517170495442,431831221443,1519476101366,123027200991,36908160297,40528939571,28348840011,40528939571,28348840011,68877779583,507053145
SSP5,2055,0.5_0.5_1_1,6078589227471,1981233787327,512766839245,444402893657,3031466844556,123027200991,36908160297,40161498219,28716281363,40161498219,28716281363,68877779583,507053145
SSP5,2055,0.5_0.5_1_5,17860182688650,2053597487468,324627396750,1040906096876,14332332844869,123027200991,36908160297,25077988068,43799791514,25077988068,43799791514,68877779583,507053145
SSP5,2055,0.5_0.5_1_10,31938172701193,2289720396382,299150026318,1467442177963,27773141237845,123027200991,36908160297,7925696558,60952083024,7925696558,60952083024,68877779583,507053145
SSP5,2055,0.5_0.5_5_0.5,4710160479548,2180030663473,885781382551,3264778200,1532364792638,123027200991,36908160297,68565325782,312453801,68565325782,312453801,68877779583,507053145
SSP5,2055,0.5_0.5_5_1,6236158577200,2179796998023,896643032312,0,3050999684180,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_0.5_5_5,18285351346712,2219273930739,1231971700918,0,14725386852371,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_0.5_5_10,32694752226871,2346035705026,2130492340827,0,28109505318333,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_0.5_10_0.5,4710658735109,2179796998023,896643032312,0,1525499842090,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_0.5_10_1,6236158577200,2179796998023,896643032312,0,3050999684180,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_0.5_10_5,18285351346712,2219273930739,1231971700918,0,14725386852371,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_0.5_10_10,32694752226871,2346035705026,2130492340827,0,28109505318333,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
SSP5,2055,0.5_1_0.5_0.5,4491759749194,2266253956195,129480474891,480506846046,1506799609376,123027200991,36908160297,5401929512,63475850070,5401929512,63475850070,68877779583,507053145
SSP5,2055,0.5_1_0.5_1,5977723078791,2270446546865,123144496330,570171637005,2905241535907,123027200991,36908160297,5137592286,63740187296,5137592286,63740187296,68877779583,507053145
SSP5,2055,0.5_1_0.5_5,17243971445621,2391501976990,0,856935324615,13886815281331,123027200991,36908160297,0,68877779583,0,68877779583,68877779583,507053145
SSP5,2055,0.5_1_0.5_10,31124604015522,2389121593717,0,868783527730,27757980031390,123027200991,36908160297,0,68877779583,0,68877779583,68877779583,507053145
SSP5,2055,0.5_1_1_0.5,4919251699713,2075913657203,494224858472,722812835283,1517581486070,123027200991,36908160297,20619076745,48258702837,20619076745,48258702837,68877779583,507053145
SSP5,2055,0.5_1_1_1,6434931091936,2078962731054,483018748838,743288207095,3020942542264,123027200991,36908160297,20151557497,48726222086,20151557497,48726222086,68877779583,507053145
SSP5,2055,0.5_1_1_5,18065115092903,2283662524767,158937686175,1495772141045,14018023878231,123027200991,36908160297,6630885300,62246894282,6630885300,62246894282,68877779583,507053145
SSP5,2055,0.5_1_1_10,31975049504873,2427635387466,0,1665554016877,27773141237845,123027200991,36908160297,0,68877779583,0,68877779583,68877779583,507053145
SSP5,2055,0.5_1_5_0.5,5554952093195,2160893113429,1631172102311,41469328122,1612698686648,123027200991,36908160297,64908980356,3968799226,64908980356,3968799226,68877779583,507053145
SSP5,2055,0.5_1_5_1,7104260490004,2218240497243,1726301445895,0,3050999684180,123027200991,36908160297,68877779583,0,68877779583,0,68877779583,507053145
