,Import_0,Import_1
0,57632164370.24918,0.0
1,6698122447.074696,0.0
2,6517260636.447471,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
