,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2118002107.180142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,266649443.13724196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1370738475.5862098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4607320234.295255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,15479811755.297092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,680881594.8872452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
