,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,29650672.452663586,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,71012846.77007177,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,53501811.85792824,0.0,0.0
3,0.0,66146960.56757881,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,124514658.628,26294090.27227708
5,0.0,58367698.0604212,0.0,0.0,6312566.589059241,0.0,0.0,0.0
