,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1679128835.6484714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,251768085.2378285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,926158710.5291424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3741384831.153866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12519746041.603863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,526346750.881714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
