,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,14447902.768022647,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,2401266.0501219532,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,6019385.94276586,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,11336879.872369768,0.0,0.0,0.0,0.0,0.0,0.0
6,10053422.832938153,21760564.184264574,0.0,0.0,0.0,0.0,0.0,0.0
7,21815884.24622547,0.0,0.0,0.0,0.0,0.0,21056974.653531432,15352044.835089497
8,44571892.11283638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,14397665.265724635,0.0
