,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1358199642.7447982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,217313537.14563972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1024155381.9981985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3284762850.5809245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10903313771.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,501034529.6276468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
