,Import_0,Import_1
0,58235447495.97061,0.0
1,7363856350.02047,0.0
2,7051791599.6859455,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
