,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,731428301.5986879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,63428991.40686264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,447036725.58431315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581233903.5816767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5338412617.539991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,221366020.76830035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
