,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,12916009732.659155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2204826.449551275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,133449472.22751804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,456327457.7727517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,128043290396.21954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2105621114.101283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
