scenario,subregion,2040,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,11.96689,90.00392,11.83506
SSP4,Great_Lakes_Basin,22.494053,90.00392,11.83506
SSP4,Missouri_River_Basin,85.26989,90.00392,11.83506
SSP4,Upper_Mississippi_Basin,85.68271,90.00392,11.83506
SSP4,Saskatchewan_Nelson,18.3428605,90.00392,11.83506
SSP4,Ohio_River_Basin,48.694508,90.00392,11.83506
