scenario,subregion,management,level,2020
SSP5,Arkansas_White_Red_Basin,IRR,hi,0.605884
SSP5,Great_Lakes_Basin,IRR,hi,0.136511
SSP5,Missouri_River_Basin,IRR,hi,2.67298
SSP5,Upper_Mississippi_Basin,IRR,hi,0.398654
SSP5,Saskatchewan_Nelson,IRR,hi,0.0379
SSP5,Ohio_River_Basin,IRR,hi,0.0973017
