scenario,subregion,management,level,2040
SSP3,Arkansas_White_Red_Basin,IRR,hi,0.590115
SSP3,Great_Lakes_Basin,IRR,hi,0.131656
SSP3,Missouri_River_Basin,IRR,hi,2.75442
SSP3,Upper_Mississippi_Basin,IRR,hi,0.411235
SSP3,Saskatchewan_Nelson,IRR,hi,0.0356903
SSP3,Ohio_River_Basin,IRR,hi,0.0959668
