scenario,subregion,2025,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,12.26172,84.93771,12.14942
SSP2,Great_Lakes_Basin,22.687693,84.93771,12.14942
SSP2,Missouri_River_Basin,84.07904,84.93771,12.14942
SSP2,Upper_Mississippi_Basin,83.173921,84.93771,12.14942
SSP2,Saskatchewan_Nelson,19.8638998,84.93771,12.14942
SSP2,Ohio_River_Basin,48.445339,84.93771,12.14942
