scenario,subregion,2050,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,12.57907,94.46981,12.47157
SSP4,Great_Lakes_Basin,23.492782,94.46981,12.47157
SSP4,Missouri_River_Basin,89.90722,94.46981,12.47157
SSP4,Upper_Mississippi_Basin,89.87434,94.46981,12.47157
SSP4,Saskatchewan_Nelson,18.3706134,94.46981,12.47157
SSP4,Ohio_River_Basin,50.849421,94.46981,12.47157
