scenario,subregion,management,level,2045
SSP4,Arkansas_White_Red_Basin,IRR,hi,1.28753
SSP4,Great_Lakes_Basin,IRR,hi,0.227614
SSP4,Missouri_River_Basin,IRR,hi,4.69698
SSP4,Upper_Mississippi_Basin,IRR,hi,0.428302
SSP4,Saskatchewan_Nelson,IRR,hi,0.0607794
SSP4,Ohio_River_Basin,IRR,hi,0.146085
