scenario,subregion,management,level,2025
SSP2,Arkansas_White_Red_Basin,IRR,hi,-0.0821968
SSP2,Great_Lakes_Basin,IRR,hi,-0.00527563
SSP2,Missouri_River_Basin,IRR,hi,-0.309114
SSP2,Upper_Mississippi_Basin,IRR,hi,-0.00793
SSP2,Saskatchewan_Nelson,IRR,hi,-0.00194028
SSP2,Ohio_River_Basin,IRR,hi,-0.0042
