scenario,subregion,2050,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,12.98425,94.46981,12.47157
SSP2,Great_Lakes_Basin,23.705773,94.46981,12.47157
SSP2,Missouri_River_Basin,91.66024,94.46981,12.47157
SSP2,Upper_Mississippi_Basin,90.291645,94.46981,12.47157
SSP2,Saskatchewan_Nelson,18.4365738,94.46981,12.47157
SSP2,Ohio_River_Basin,51.436654,94.46981,12.47157
