scenario,subregion,management,level,2050
SSP4,Arkansas_White_Red_Basin,IRR,hi,0.00136109
SSP4,Great_Lakes_Basin,IRR,hi,0.000158
SSP4,Missouri_River_Basin,IRR,hi,0.0108
SSP4,Upper_Mississippi_Basin,IRR,hi,0.000483
SSP4,Saskatchewan_Nelson,IRR,hi,0.000809
SSP4,Ohio_River_Basin,IRR,hi,0.000113
