scenario,subregion,management,level,2035
SSP4,Arkansas_White_Red_Basin,IRR,hi,1.34
SSP4,Great_Lakes_Basin,IRR,hi,0.121
SSP4,Missouri_River_Basin,IRR,hi,3.5545
SSP4,Upper_Mississippi_Basin,IRR,hi,0.308587
SSP4,Saskatchewan_Nelson,IRR,hi,0.0454
SSP4,Ohio_River_Basin,IRR,hi,0.0873129
