scenario,subregion,2045,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,12.34344,92.87197,12.2158
SSP4,Great_Lakes_Basin,23.104345,92.87197,12.2158
SSP4,Missouri_River_Basin,88.06245,92.87197,12.2158
SSP4,Upper_Mississippi_Basin,88.259454,92.87197,12.2158
SSP4,Saskatchewan_Nelson,18.4153958,92.87197,12.2158
SSP4,Ohio_River_Basin,50.035516,92.87197,12.2158
