scenario,subregion,management,level,2045,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,IRR,lo,0.000791,0.102,6.14e-05
SSP5,Great_Lakes_Basin,IRR,lo,8.61e-05,0.102,6.14e-05
SSP5,Missouri_River_Basin,IRR,lo,0.00593754,0.102,6.14e-05
SSP5,Upper_Mississippi_Basin,IRR,lo,0.000254,0.102,6.14e-05
SSP5,Saskatchewan_Nelson,IRR,lo,0.000432,0.102,6.14e-05
SSP5,Ohio_River_Basin,IRR,lo,6.14e-05,0.102,6.14e-05
