scenario,subregion,2025,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,12.14942,84.93771,12.14942
SSP4,Great_Lakes_Basin,22.599106,84.93771,12.14942
SSP4,Missouri_River_Basin,83.58061,84.93771,12.14942
SSP4,Upper_Mississippi_Basin,82.956501,84.93771,12.14942
SSP4,Saskatchewan_Nelson,19.7940092,84.93771,12.14942
SSP4,Ohio_River_Basin,48.251478,84.93771,12.14942
