scenario,subregion,management,level,2030,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,RFD,hi,0.00348,0.0838,6.49e-05
SSP4,Great_Lakes_Basin,RFD,hi,0.00553592,0.0838,6.49e-05
SSP4,Missouri_River_Basin,RFD,hi,0.0582896,0.0838,6.49e-05
SSP4,Upper_Mississippi_Basin,RFD,hi,0.0337,0.0838,6.49e-05
SSP4,Saskatchewan_Nelson,RFD,hi,0.0794,0.0838,6.49e-05
SSP4,Ohio_River_Basin,RFD,hi,0.0134,0.0838,6.49e-05
