scenario,subregion,management,level,2040
SSP1,Arkansas_White_Red_Basin,IRR,hi,0.000708
SSP1,Great_Lakes_Basin,IRR,hi,0.00404477
SSP1,Missouri_River_Basin,IRR,hi,-0.0407179
SSP1,Upper_Mississippi_Basin,IRR,hi,0.00261
SSP1,Saskatchewan_Nelson,IRR,hi,0.00231235
SSP1,Ohio_River_Basin,IRR,hi,0.0016
