scenario,subregion,management,level,2045,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,RFD,hi,6.02079,55.6781,0.0491949
SSP2,Great_Lakes_Basin,RFD,hi,13.6379,55.6781,0.0491949
SSP2,Missouri_River_Basin,RFD,hi,47.4596,55.6781,0.0491949
SSP2,Upper_Mississippi_Basin,RFD,hi,52.4,55.6781,0.0491949
SSP2,Saskatchewan_Nelson,RFD,hi,10.5994,55.6781,0.0491949
SSP2,Ohio_River_Basin,RFD,hi,29.9981,55.6781,0.0491949
