scenario,subregion,management,level,2045
SSP5,Arkansas_White_Red_Basin,IRR,hi,1.69
SSP5,Great_Lakes_Basin,IRR,hi,0.141315
SSP5,Missouri_River_Basin,IRR,hi,4.31242
SSP5,Upper_Mississippi_Basin,IRR,hi,0.35134
SSP5,Saskatchewan_Nelson,IRR,hi,0.0515
SSP5,Ohio_River_Basin,IRR,hi,0.101575
