scenario,subregion,management,level,2020
SSP2,Arkansas_White_Red_Basin,IRR,hi,1.37
SSP2,Great_Lakes_Basin,IRR,hi,0.124607
SSP2,Missouri_River_Basin,IRR,hi,3.46865
SSP2,Upper_Mississippi_Basin,IRR,hi,0.305628
SSP2,Saskatchewan_Nelson,IRR,hi,0.0473
SSP2,Ohio_River_Basin,IRR,hi,0.0885733
