scenario,subregion,management,level,2030
SSP4,Arkansas_White_Red_Basin,IRR,hi,0.453736
SSP4,Great_Lakes_Basin,IRR,hi,0.565204
SSP4,Missouri_River_Basin,IRR,hi,0.576242
SSP4,Upper_Mississippi_Basin,IRR,hi,0.922617
SSP4,Saskatchewan_Nelson,IRR,hi,0.566404
SSP4,Ohio_River_Basin,IRR,hi,0.637425
