scenario,subregion,management,level,2040
SSP5,Arkansas_White_Red_Basin,IRR,hi,-0.0504
SSP5,Great_Lakes_Basin,IRR,hi,-0.00105265
SSP5,Missouri_River_Basin,IRR,hi,-0.185377
SSP5,Upper_Mississippi_Basin,IRR,hi,-0.00478
SSP5,Saskatchewan_Nelson,IRR,hi,0.00108522
SSP5,Ohio_River_Basin,IRR,hi,-0.00165
