scenario,subregion,2035,ssps_max,ssps_min
SSP3,Arkansas_White_Red_Basin,11.75014,87.96148,11.75014
SSP3,Great_Lakes_Basin,22.082446,87.96148,11.75014
SSP3,Missouri_River_Basin,83.74995,87.96148,11.75014
SSP3,Upper_Mississippi_Basin,84.484137,87.96148,11.75014
SSP3,Saskatchewan_Nelson,18.4589523,87.96148,11.75014
SSP3,Ohio_River_Basin,47.863917,87.96148,11.75014
