scenario,subregion,management,level,2045
SSP1,Arkansas_White_Red_Basin,IRR,hi,0.667519
SSP1,Great_Lakes_Basin,IRR,hi,0.144826
SSP1,Missouri_River_Basin,IRR,hi,3.04375
SSP1,Upper_Mississippi_Basin,IRR,hi,0.43593
SSP1,Saskatchewan_Nelson,IRR,hi,0.0387725
SSP1,Ohio_River_Basin,IRR,hi,0.104554
