scenario,subregion,2030
SSP2,Arkansas_White_Red_Basin,12.13465
SSP2,Great_Lakes_Basin,22.458407
SSP2,Missouri_River_Basin,84.4791
SSP2,Upper_Mississippi_Basin,83.403066
SSP2,Saskatchewan_Nelson,19.3480127
SSP2,Ohio_River_Basin,48.175002
