scenario,subregion,2030,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,11.97733,86.50489,11.93448
SSP4,Great_Lakes_Basin,22.344009,86.50489,11.93448
SSP4,Missouri_River_Basin,83.77273,86.50489,11.93448
SSP4,Upper_Mississippi_Basin,83.113927,86.50489,11.93448
SSP4,Saskatchewan_Nelson,19.2705626,86.50489,11.93448
SSP4,Ohio_River_Basin,47.908381,86.50489,11.93448
