scenario,subregion,management,level,2030
SSP4,Arkansas_White_Red_Basin,IRR,hi,1.36
SSP4,Great_Lakes_Basin,IRR,hi,0.123
SSP4,Missouri_River_Basin,IRR,hi,3.54
SSP4,Upper_Mississippi_Basin,IRR,hi,0.307
SSP4,Saskatchewan_Nelson,IRR,hi,0.0466
SSP4,Ohio_River_Basin,IRR,hi,0.087682
