scenario,subregion,management,level,2025,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,IRR,lo,0.381781,28.7649,0.0231
SSP5,Great_Lakes_Basin,IRR,lo,0.0840622,28.7649,0.0231
SSP5,Missouri_River_Basin,IRR,lo,1.68239,28.7649,0.0231
SSP5,Upper_Mississippi_Basin,IRR,lo,0.246225,28.7649,0.0231
SSP5,Saskatchewan_Nelson,IRR,lo,0.0231,28.7649,0.0231
SSP5,Ohio_River_Basin,IRR,lo,0.06,28.7649,0.0231
