scenario,subregion,2045,ssps_max,ssps_min
SSP3,Arkansas_White_Red_Basin,12.2158,92.87197,12.2158
SSP3,Great_Lakes_Basin,22.846939,92.87197,12.2158
SSP3,Missouri_River_Basin,87.84614,92.87197,12.2158
SSP3,Upper_Mississippi_Basin,89.388601,92.87197,12.2158
SSP3,Saskatchewan_Nelson,18.2472797,92.87197,12.2158
SSP3,Ohio_River_Basin,49.883691,92.87197,12.2158
