scenario,subregion,management,level,2045
SSP5,Arkansas_White_Red_Basin,IRR,hi,0.7439
SSP5,Great_Lakes_Basin,IRR,hi,0.154296
SSP5,Missouri_River_Basin,IRR,hi,3.31271
SSP5,Upper_Mississippi_Basin,IRR,hi,0.457998
SSP5,Saskatchewan_Nelson,IRR,hi,0.0411
SSP5,Ohio_River_Basin,IRR,hi,0.111303
