scenario,subregion,management,level,2045
SSP3,Arkansas_White_Red_Basin,IRR,hi,0.615631
SSP3,Great_Lakes_Basin,IRR,hi,0.135913
SSP3,Missouri_River_Basin,IRR,hi,2.88395
SSP3,Upper_Mississippi_Basin,IRR,hi,0.427578
SSP3,Saskatchewan_Nelson,IRR,hi,0.0365156
SSP3,Ohio_River_Basin,IRR,hi,0.0991831
