scenario,subregion,management,level,2040,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,IRR,lo,0.000786,0.094,6.25e-05
SSP2,Great_Lakes_Basin,IRR,lo,9.08e-05,0.094,6.25e-05
SSP2,Missouri_River_Basin,IRR,lo,0.00610216,0.094,6.25e-05
SSP2,Upper_Mississippi_Basin,IRR,lo,0.000276,0.094,6.25e-05
SSP2,Saskatchewan_Nelson,IRR,lo,0.000462,0.094,6.25e-05
SSP2,Ohio_River_Basin,IRR,lo,6.51e-05,0.094,6.25e-05
